type,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,x_56,x_57,x_58,x_59,x_60,x_61,x_62,x_63
RSM3355,0.4053113,-0.13885629,0.055747796,0.053019673,0.14582339,-0.15727137,0.082327865,0.07755652,-0.012219095,0.019682812,-0.34753898,0.092712246,0.13149282,0.18348819,-0.1436164,-0.20388633,-0.18009618,0.36927065,-0.015717875,0.040375907,0.05072539,0.05462564,0.09250373,0.12652007,-0.15585652,0.011450159,0.21540847,0.02395385,-0.4665484,-0.21079057,0.18671313,0.065162584,0.2705435,0.21305744,0.056759935,-0.023651637,-0.046432715,0.30373037,-0.10022475,-0.22605467,-0.2922163,0.060792454,-0.053238872,0.0023777655,-0.23646991,0.18326,0.08003405,0.11257788,-0.04754632,0.22908221,-0.041884255,0.180629,0.32144567,0.28500015,-0.021968197,0.09266601,0.11773739,0.12059586,-0.12191185,-0.13237238,-0.052147765,-0.04262635,-0.007716805,0.22112416
RSM3356,0.4780844,-0.14130366,0.121750586,0.040321406,0.14599892,-0.16185887,0.21060155,0.1443452,-0.004478122,0.055375732,-0.37649682,0.16538262,0.23655584,0.21596244,-0.25592184,-0.24540915,-0.22643536,0.3864426,-0.05075894,-0.023392826,0.08078388,0.03789703,0.1620508,0.12740219,-0.14089951,-0.015424738,0.15152259,0.046048526,-0.5048084,-0.22361475,0.15325026,0.14862332,0.28534085,0.22148602,0.0023391938,-0.021412097,-0.06802236,0.278851,-0.11667377,-0.18492748,-0.28580707,0.09516501,-0.048382387,-0.08936087,-0.33845824,0.21203156,0.0912783,0.13038588,-0.08471385,0.21045004,-0.017544331,0.16879074,0.40832427,0.39727178,0.07028672,0.05446522,0.06753865,0.075469255,-0.3060128,-0.1623247,-0.021574674,-0.14685999,0.022998862,0.20564094
RSM3358,0.52027255,-0.20952572,-0.086667255,0.11014073,-0.04522933,-0.2221912,-0.1315051,-0.0010574859,-0.26734558,-0.092102945,-0.47111022,-0.008785045,0.3311231,0.32872048,-0.14649227,-0.36387068,-0.033951495,0.4060224,0.049529713,0.087660216,-0.064413846,0.0982834,0.04581598,0.24417876,-0.18991783,0.0578265,0.26730362,0.054088686,-0.5709806,-0.23105247,0.15468219,-0.02932166,0.6693139,0.2579342,0.28068414,0.12434279,0.021164848,0.35545978,-0.088765144,-0.50184447,-0.32905927,-0.06087486,0.028699726,0.16505593,-0.1998159,0.19997384,0.039416485,0.03156694,0.11150066,0.30957392,-0.13112569,0.22777954,0.34270844,0.15621947,-0.13975433,-0.052642416,0.2392999,0.27120432,-0.03851627,-0.25614998,-0.112340726,0.15123925,0.0061096083,0.2574923
RSM3360,0.55026126,-0.037609316,-0.21456522,0.1052936,-0.05373877,-0.23882036,-0.24054557,0.0026039549,-0.18046807,-0.09925474,-0.47950274,0.008786407,0.3865794,0.4576905,-0.15428616,-0.34531397,0.0119954655,0.3665103,0.026138427,0.153992,0.0020119369,0.12367939,0.17586292,0.3031123,-0.28018942,-0.033946596,0.44116879,0.03569352,-0.53773195,-0.29092988,0.05900268,0.0040884656,0.68225646,0.23258083,0.2900574,0.12960322,-0.012500776,0.33532745,-0.16108014,-0.4279671,-0.19516717,-0.106742665,0.048711024,0.098035865,-0.12364839,0.17070581,0.18808907,0.056925554,0.07756128,0.3370459,-0.023106592,0.23403402,0.32249328,0.17935766,-0.16629098,-0.20763391,0.24030973,0.23375009,-0.037538826,-0.22168812,-0.08642769,0.24247137,-0.0417043,0.22460899
RSM3361,0.4634206,-0.040856928,0.031848516,0.03996769,0.1311468,-0.1485677,0.027099073,0.16294035,0.11486812,0.04557442,-0.41189894,0.12311681,0.15519066,0.3651228,-0.15178189,-0.17851837,-0.07763676,0.33664936,-0.115306385,-0.04791869,0.10950588,0.009035733,0.24833155,0.060856856,-0.20272003,-0.08723877,0.18977161,0.050454848,-0.2216008,-0.22979137,0.24558647,0.07795903,0.26843566,0.2184276,-0.04911532,0.06667787,-0.017750435,0.2829094,-0.12600465,-0.15613304,-0.19008641,-0.015569712,0.023813818,-0.087103434,-0.19727407,0.05984545,0.16527732,0.07791407,0.007836445,0.28375998,0.086892344,0.20814456,0.3044638,0.2967207,0.030649975,0.091749616,0.11229202,0.052004233,-0.26295462,-0.17350696,-0.026026,-0.008625791,-0.0026520689,0.2007426
RSM3362,0.53213507,-0.17901748,0.21285391,0.031564955,0.20909785,-0.25088084,0.28806147,0.17666067,-0.106696956,0.09619368,-0.32265148,0.051824313,0.2530832,0.28284377,-0.35915202,-0.2782552,-0.32917398,0.43656608,-0.03790816,-0.06016261,0.04539108,0.074347526,0.23429394,0.04970382,-0.064791605,-0.04833484,-0.026606083,0.048724193,-0.5975413,-0.1974862,0.10481431,0.2635459,0.33062863,0.31325012,-0.0038255432,-0.036004882,-0.083771154,0.29303876,-0.014438938,-0.079334974,-0.337148,0.18182446,-0.17230573,-0.13746876,-0.4418789,0.18220651,0.06788869,0.13103507,-0.09598104,0.18310377,-0.055730917,0.102059245,0.5201226,0.4153967,0.29657242,-0.087131925,0.0977058,0.010052744,-0.37594667,-0.21667145,0.15009762,-0.2909968,0.111345336,0.20737728
RSM3363,0.44890234,-0.13157526,0.12708749,0.065202154,0.21067649,-0.20188564,0.04663989,0.069616884,-0.057604298,0.020977737,-0.3343506,0.021091703,0.11258145,0.31572676,-0.07818649,-0.2848102,-0.13945808,0.38142952,-0.011358109,-0.0152971335,0.037245836,0.0747936,0.12227388,0.0349512,-0.08508934,-0.06259543,0.17357454,-0.0011465469,-0.31824186,-0.12688203,0.20960887,0.08242381,0.3138008,0.17696442,0.06679088,0.031820215,-0.0017714333,0.37267047,-0.010464044,-0.18576674,-0.36124295,0.067997485,-0.13579585,0.047789432,-0.18990695,0.06685375,0.053040266,0.038729355,0.04222567,0.20450222,-0.009421809,0.16811194,0.3723594,0.14575604,0.11390519,0.024454014,0.15915018,0.22088568,-0.054821778,-0.18453294,0.05577866,-0.15755326,-0.024233056,0.25818804
RSM3364,0.5444536,-0.12961039,-0.14181456,0.14142,-0.06306352,-0.2591455,-0.06224394,0.05225457,-0.30320856,-0.061412882,-0.40298158,-0.058408,0.35882783,0.3347485,-0.2105365,-0.3259845,-0.027295303,0.30374956,0.02706389,0.20509295,-0.082559586,0.09947417,0.15891285,0.27806497,-0.19387399,-0.006109705,0.21322024,0.049526304,-0.62794816,-0.3109584,-0.043912422,0.054962233,0.6063225,0.29537976,0.28505185,0.044168033,0.010707919,0.33708063,-0.024803637,-0.45208278,-0.23885228,-0.042789884,0.032544654,0.023043027,-0.20669615,0.21606836,0.06592996,0.019604065,0.00087624846,0.26881707,-0.10683644,0.15069304,0.36580867,0.23427242,-0.04626541,-0.21486287,0.16810656,0.17430298,-0.0858714,-0.29940322,-0.044949315,0.16930442,0.11630815,0.12254885
RSM3366,0.48538682,-0.16113006,0.18058293,-0.012194284,0.23150173,-0.13106911,0.21016166,0.124867246,0.021647932,0.090408556,-0.4225475,0.15775955,0.16948438,0.24929868,-0.23428133,-0.28138414,-0.25085196,0.48213252,-0.040082887,-0.06385306,0.068998024,0.08508383,0.07661597,0.01691637,-0.0982036,-0.003117567,0.1304719,0.038787812,-0.49718627,-0.08617042,0.29373983,0.100834966,0.38244465,0.2109524,0.010447992,-0.012064149,-0.05247042,0.35528314,-0.111875765,-0.19642304,-0.4021852,0.12453434,-0.12948902,0.042642757,-0.34311756,0.10474056,0.037474353,0.12944555,-0.031287357,0.25293276,-0.068192825,0.18974113,0.41550496,0.32116586,0.15338892,0.1353556,0.16041285,0.17125472,-0.24746372,-0.14255406,0.037311845,-0.19030473,-0.04594308,0.27966422
RSM3367,0.46972528,-0.115363576,0.18369345,-0.02304542,0.30974594,-0.106764756,0.2714854,0.18776532,0.02380548,0.087087296,-0.46270335,0.13057151,0.21835107,0.31725296,-0.33360633,-0.38153705,-0.28013897,0.51790553,-0.07085033,-0.0843769,0.10947519,0.11541277,0.12952393,0.02603901,-0.067980275,-0.03419117,0.17921641,0.052579276,-0.6011076,-0.120657586,0.26168445,0.23013626,0.41670483,0.3142947,0.056111533,0.029837497,-0.11613527,0.33774555,-0.1997997,-0.098645985,-0.40599185,0.18106607,-0.16112168,0.048276935,-0.43095908,0.09868137,0.18668263,0.1691816,-0.120042995,0.27646875,-0.09363739,0.20060769,0.51260203,0.43297082,0.20585562,0.061872233,0.19923724,0.14251883,-0.27330205,-0.13594557,0.09812466,-0.23804301,-0.09145755,0.30460346
RSM3368,0.524005,-0.07546739,-0.20204617,0.23468657,-0.012119631,-0.27685952,-0.1118463,0.079161234,-0.24789171,-0.03907319,-0.3957009,-0.027023643,0.30763417,0.3177996,-0.16733895,-0.21622905,-0.05354277,0.29637232,0.07152297,0.26402697,-0.051456366,0.1329558,0.24065144,0.31833825,-0.28242823,-0.084427774,0.29319933,-0.025121104,-0.63744235,-0.45408037,-0.09725601,0.08325114,0.42327738,0.2749604,0.28011015,-0.041697655,0.009832951,0.39158466,-0.04439378,-0.39143282,-0.21362208,-0.08049073,0.05730406,-0.054092858,-0.12906772,0.21474557,0.13641253,0.03628652,-0.0027939414,0.36288458,-0.10803133,0.13752149,0.36845398,0.2484872,-0.058325816,-0.19522056,0.1073692,0.1378064,-0.028846884,-0.26529875,-0.120838895,0.23299974,0.113394596,0.045433965
RSM3369,0.62730014,-0.066326246,0.10739286,0.08874017,0.26012695,-0.303334,-0.050567612,0.14543734,0.29063764,0.060974397,-0.46594232,0.21905564,-0.12893762,0.3981773,0.03166891,-0.100763686,-0.055695012,0.49618226,-0.19290394,-0.05680985,0.19986668,0.03434235,0.32973698,0.04085531,-0.36533454,-0.16344362,0.4170392,-0.042987246,-0.1642546,-0.25323674,0.44848666,-0.01489561,0.07682989,0.20485508,-0.13128448,0.03630903,0.054652087,0.5529458,-0.06097315,-0.2816255,-0.41010013,-0.060008768,0.053851217,-0.17963345,-0.01801214,0.046893086,0.17386639,0.078372724,0.096570164,0.3811136,0.15866366,0.3744661,0.2776136,0.29369703,-0.14755186,0.39670247,0.10935923,0.19672862,-0.005869982,-0.27099225,-0.12593322,0.022148749,-0.062047496,0.333631
RSM3372,0.537198,-0.17865,-0.13383576,0.11354356,-0.012995079,-0.20770817,-0.06753028,0.030808711,-0.25779605,-0.044267498,-0.4250354,-0.001382657,0.3289118,0.2731773,-0.16478375,-0.33864164,-0.09618543,0.36341017,0.0583313,0.16239011,-0.081591785,0.1221772,0.10120361,0.28608665,-0.19685015,0.032340243,0.22690457,0.052248422,-0.6434613,-0.27997562,0.028328793,0.03621297,0.6140181,0.27718294,0.2809495,0.033374984,0.0037108674,0.34759536,-0.06527058,-0.4577964,-0.28436467,0.0019987382,0.0045565898,0.08399458,-0.2376889,0.21304855,0.027803704,0.051852282,0.028413225,0.3007049,-0.1251574,0.19148108,0.35572124,0.2085252,-0.07900496,-0.10461417,0.19044086,0.22245231,-0.027555764,-0.23500343,-0.05653685,0.12624769,0.04597047,0.1704066
RSM3373,0.4723079,-0.050799113,-0.035738997,0.06371578,0.07802278,-0.16523452,-0.090908475,0.06589634,-0.03484796,-0.03402296,-0.4200875,0.065886535,0.18223543,0.33428335,-0.06622712,-0.23558585,-0.02085643,0.36891347,-0.011165169,0.0676819,0.05168617,0.1116251,0.15605113,0.13144167,-0.20138298,-0.08442861,0.3208425,-0.009071697,-0.3567245,-0.19586436,0.18832858,0.003885238,0.41683745,0.20261103,0.12075748,0.029570641,0.0037619043,0.37530527,-0.122759655,-0.2863969,-0.28728262,-0.05101783,-0.005460345,0.04374529,-0.07041793,0.056854166,0.13273513,0.031632762,0.08203201,0.32329306,-0.010596141,0.19385718,0.29646787,0.16389306,-0.014588979,-0.0012816795,0.18263298,0.24495205,-0.025883317,-0.22823115,-0.05577014,0.08459933,-0.051406268,0.2120945
RSM3376,0.5657161,-0.05495693,0.056390718,0.088037096,0.090157695,-0.20970854,-0.028117271,0.24426852,0.1301899,0.047899794,-0.42024612,0.115381986,0.10487641,0.44954458,-0.17319146,-0.1392677,-0.011219741,0.3365094,-0.14432883,-0.10420934,0.15161186,-0.013175584,0.33145142,0.022166047,-0.23250507,-0.17576323,0.1501549,0.011733002,-0.16457617,-0.30128172,0.24800402,0.09223942,0.19291042,0.23952915,-0.10226408,0.026977839,0.008830006,0.3505342,-0.09583829,-0.13308083,-0.19465841,-0.05768148,0.020761443,-0.24552675,-0.1415575,0.02913159,0.15032221,0.07325783,0.06383025,0.29362306,0.1530017,0.17314301,0.3512789,0.3020847,0.07537998,0.096804745,0.075497635,-0.009349678,-0.36031827,-0.25645214,-0.029605042,-0.026950618,0.0473552,0.19571239
RSM3378,0.7506704,-0.25201288,0.33375576,0.07714473,0.44611517,-0.33743557,0.22472048,0.24412139,0.17538594,0.11733718,-0.47998637,0.2446271,-0.06193994,0.43572903,-0.12289928,-0.2230228,-0.3613983,0.6762229,-0.13875529,-0.19263524,0.24788365,0.029497683,0.33532226,-0.045426685,-0.24346347,-0.17874512,0.28253907,-0.043137167,-0.45471108,-0.28596774,0.5243345,0.15807898,0.075706996,0.31259474,-0.1902807,-0.09119931,-0.067898914,0.6297933,-0.050550394,-0.15412225,-0.59912306,0.10721245,-0.18953435,-0.19668639,-0.33506778,0.14395334,0.1296717,0.18054612,-0.012113478,0.38309363,0.092715845,0.3261109,0.5684885,0.4655159,0.13239864,0.38281184,0.15546046,0.159702,-0.2531357,-0.2593516,-0.0075182957,-0.33207074,-0.06218953,0.45512107
RSM3381,0.5578954,-0.081186935,0.15310688,0.19119301,0.22956535,-0.33202127,-0.052016284,0.15752797,0.056614816,0.072612025,-0.33186257,0.078712724,-0.09415238,0.42425725,0.029599173,-0.13716151,-0.044512335,0.41000596,-0.14663696,-0.063125215,0.09652424,0.029088931,0.32281536,-0.015255867,-0.24701674,-0.18211094,0.2474632,-0.08770663,-0.12409704,-0.23100965,0.31088066,0.026638407,0.02212523,0.20556527,-0.0022012524,-0.0015866912,0.062728904,0.5350544,0.07571985,-0.22191699,-0.41159523,-0.016747823,-0.07560265,-0.13142577,-0.011240152,0.015926069,0.08639078,-0.04072702,0.12869486,0.31499645,0.08814437,0.26370654,0.29162514,0.13231371,0.036607355,0.18507545,0.118552215,0.23761034,0.035870086,-0.2796759,-0.027790137,-0.10273878,-0.010137807,0.23626418
RSM3382,0.46304715,-0.25998032,0.04946801,0.052777782,0.13065109,-0.15050735,0.070035,0.064946935,-0.17189205,-0.030641612,-0.39454487,0.06479824,0.20914558,0.17414095,-0.16408277,-0.30131206,-0.22195208,0.4611224,0.07244294,0.057230078,-0.0119974,0.09654091,-0.021240862,0.122168414,-0.07631759,0.018113859,0.21496984,0.017652633,-0.6318521,-0.19672233,0.15430796,0.038069677,0.4424996,0.25050667,0.15280893,-0.08424426,-0.050315414,0.35446325,-0.12111329,-0.29521266,-0.39392838,0.08826532,-0.11731207,0.10889766,-0.27052715,0.18932535,0.014067122,0.12237968,-0.0361136,0.27589884,-0.15420923,0.15839176,0.38020658,0.21438788,0.014333534,0.047585856,0.17852141,0.23982222,-0.08694252,-0.13009882,-0.043243796,-0.051203612,-0.052758582,0.2432875
RSM3383,0.48589414,-0.19271812,0.04262467,0.06442489,0.22242828,-0.18245634,0.14924268,0.11051929,-0.06734289,0.058737725,-0.3460006,0.043142937,0.09419481,0.17444624,-0.08223148,-0.18834653,-0.2018231,0.38225517,0.022717508,0.0779772,-0.01804163,0.096232116,0.092167355,0.119862854,-0.09632173,-0.043346144,0.13446508,0.053735215,-0.5230926,-0.16945739,0.120051116,0.11734974,0.28086892,0.23288552,0.08325006,-0.08717198,0.024152357,0.3983574,-0.0006554122,-0.31895456,-0.40429485,0.12751104,-0.055279896,0.0036166015,-0.22716753,0.13006048,0.015829777,0.046089277,-0.10577033,0.25231972,-0.11018201,0.1709267,0.36731237,0.29685262,0.06494368,0.15226781,0.103706226,0.17190346,-0.07753683,-0.22695337,-0.006780262,-0.039507147,0.02180953,0.11506242
RSM3387,0.47466683,-0.15968314,-0.06681576,0.12952986,0.07668139,-0.19947751,0.016490238,0.112406865,-0.13060951,-0.03970461,-0.33790812,0.025658002,0.17485099,0.21998174,-0.12811857,-0.16902886,-0.14100188,0.3350253,0.06473278,0.09515521,-0.019710042,0.067061454,0.17756906,0.19123748,-0.12862435,-0.06795326,0.19351086,-0.015665151,-0.5647154,-0.3131883,0.028396003,0.046251234,0.282781,0.27261546,0.10586623,-0.13440682,-0.026833612,0.33641812,-0.046648063,-0.26007938,-0.23093456,0.039717827,-0.07620674,-0.073502794,-0.20232429,0.17712392,0.10175544,0.083361894,-0.068026386,0.29020008,-0.062667236,0.135703,0.31409466,0.27492702,0.0064017135,-0.029413015,0.10426791,0.08597554,-0.10121341,-0.1752928,-0.080888964,0.06497974,0.04799738,0.11491155
RSM3388,0.5296155,-0.16721417,0.21470778,-0.037076,0.25181398,-0.15972096,0.20633271,0.12499153,0.05241705,0.099510185,-0.41785172,0.17354599,0.13746026,0.2833838,-0.19985679,-0.25901276,-0.25838435,0.4781484,-0.102477096,-0.0857015,0.10856876,0.04196083,0.13355644,0.038606737,-0.115342826,-0.043056026,0.10918737,0.09018873,-0.42017826,-0.089520246,0.32591256,0.15233088,0.35528526,0.26074794,-0.09309085,0.0631271,-0.05137796,0.33107468,-0.09212354,-0.20032358,-0.3841971,0.13577215,-0.0758982,-0.04430548,-0.3361791,0.11084311,0.04057303,0.1323101,-0.041835204,0.22856492,-0.007707405,0.2048118,0.44007218,0.37038407,0.13007313,0.16811126,0.11013634,0.10739467,-0.30478963,-0.19201836,0.058642272,-0.18724595,-0.0022998075,0.28836858
RSM3391,0.4581543,-0.22171454,0.015702048,0.10801131,0.10574832,-0.19260733,0.09045861,0.15585549,-0.14160194,-0.0192634,-0.32208493,0.04626732,0.2357682,0.2049307,-0.19773483,-0.16489202,-0.23120634,0.37393272,0.10899138,0.08719362,0.009776553,0.066961266,0.1276768,0.16903657,-0.11693645,-0.06329662,0.12207989,0.026470168,-0.6288897,-0.33292097,0.03347852,0.0907764,0.2543056,0.2432786,0.042481106,-0.15118437,-0.047225635,0.32200238,-0.04397658,-0.21605586,-0.21849497,0.037414007,-0.08730261,-0.10080836,-0.30156666,0.2144815,0.06954776,0.122226804,-0.07701838,0.2646959,-0.07526521,0.051660083,0.42518383,0.31621945,0.09286357,-0.013984398,0.07899808,0.023850413,-0.23939653,-0.1908063,-0.065552525,-0.029524093,0.100082435,0.1045598
RSM3392,0.5052875,-0.15800579,0.14612561,0.07344427,0.18981671,-0.21473181,0.24843879,0.2447609,-0.019728145,0.09271825,-0.32785657,0.13950472,0.19683497,0.23470229,-0.29832187,-0.13052702,-0.301881,0.47562873,-0.029849522,-0.0259056,0.11121243,0.055406023,0.23755293,0.0685757,-0.106059,-0.11910254,0.08077951,0.012212718,-0.5991463,-0.31202173,0.10289518,0.18286629,0.116555795,0.2804489,-0.06289406,-0.14505251,-0.08401228,0.36820245,-0.06499807,-0.08565145,-0.30467266,0.10247418,-0.11466057,-0.21712998,-0.379232,0.1807576,0.09273033,0.12609088,-0.11882193,0.27198353,-0.03189907,0.06436245,0.49256626,0.4262713,0.26005194,0.018042926,0.07248526,0.011178811,-0.38595903,-0.1962632,0.0027933929,-0.19233291,0.07447583,0.14906123
RSM3393,0.5387907,-0.1963798,0.20122088,0.05349963,0.285921,-0.18457712,0.22877485,0.2617712,0.075641304,0.05172716,-0.40777686,0.19169575,0.14276555,0.2789843,-0.27037117,-0.17757417,-0.30327618,0.5271219,-0.045689408,-0.09956753,0.15375987,0.05413141,0.24320826,-0.010105099,-0.09471555,-0.122119285,0.15413013,0.0030443806,-0.5623179,-0.29585367,0.24619843,0.16803834,0.14249668,0.31827378,-0.07875258,-0.16273597,-0.09273987,0.40119988,-0.1307351,-0.05202973,-0.3804195,0.14982873,-0.1795392,-0.17324604,-0.37198892,0.11637196,0.1665461,0.168758,-0.10888699,0.32057002,-0.008330619,0.13554236,0.47643337,0.45179352,0.21152802,0.178061,0.11979422,0.013178106,-0.3511789,-0.15627085,-0.015188442,-0.22677886,-0.00019295713,0.27066225
RSM3395,0.54768807,-0.128186,-0.16787505,0.20235233,-0.029741349,-0.29040417,-0.060411576,0.05924683,-0.29509923,-0.028756006,-0.3771217,-0.021875504,0.293542,0.30648148,-0.19128828,-0.23293994,-0.07106469,0.29264998,0.05962659,0.2239172,-0.08915135,0.12529202,0.21953806,0.29733574,-0.2362758,-0.05386962,0.18894339,0.010396342,-0.6809091,-0.41563112,-0.12717706,0.10439774,0.4322075,0.29453373,0.280648,-0.07653145,0.018851625,0.4082172,0.0030679258,-0.42009112,-0.21310271,-0.020687304,0.038525503,-0.0796275,-0.1841137,0.25419638,0.073313534,0.0156683,-0.04337907,0.31785795,-0.13729371,0.13002032,0.37782803,0.2515268,0.01107216,-0.2114238,0.10577146,0.13841753,-0.07196389,-0.28774807,-0.06933148,0.14810583,0.137509,0.033090774
RSM3396,0.48352292,-0.16931684,-0.13990872,0.13706781,0.035479635,-0.1792618,-0.08712656,0.013131347,-0.21826509,-0.113250814,-0.46311802,0.010089909,0.2912655,0.2655255,-0.11522796,-0.31203696,-0.12210581,0.40477157,0.10200705,0.17706862,-0.048589762,0.13110404,0.06622338,0.2814847,-0.20075078,0.013684603,0.35195953,0.032858327,-0.70513797,-0.29999492,0.075112216,0.0031508743,0.5419391,0.26247633,0.2813766,-0.0110457,-0.038157515,0.3768562,-0.109394364,-0.46693256,-0.3076135,-0.019715082,-0.018873256,0.12696145,-0.21839726,0.23665765,0.089743264,0.09788705,0.0019530898,0.34212413,-0.14164795,0.1987737,0.34276444,0.21803875,-0.15753199,-0.06576378,0.22272131,0.23416114,0.034461543,-0.17257833,-0.14691879,0.16072261,-0.033097897,0.22668993
RSM3397,0.4506464,-0.136796,-0.042827163,0.089142166,0.075864024,-0.18407743,0.049184836,0.068614535,-0.1013475,0.005798303,-0.36239162,0.077410676,0.21336937,0.22586654,-0.14408569,-0.1875294,-0.16306211,0.3559956,0.026414122,0.1339126,0.017987609,0.09976542,0.113262884,0.19914924,-0.16594218,-0.024861468,0.20001282,0.043072198,-0.54412603,-0.24328409,0.06543785,0.04979725,0.34008536,0.20511267,0.08173668,-0.054745607,-0.02194544,0.34552535,-0.08447274,-0.2908405,-0.25561476,0.015096648,0.0011971707,-0.023906201,-0.23638353,0.183828,0.079956755,0.070696905,-0.043833412,0.2543005,-0.06700684,0.12621582,0.33286616,0.26634365,0.023365904,-0.0020000185,0.10408118,0.14039153,-0.1573344,-0.18922263,-0.07061897,0.06349319,0.04164063,0.13584709
RSM3398,0.44708896,-0.10540364,-0.08193256,0.12976854,0.054042853,-0.18181181,0.031474918,0.026554788,-0.14633596,-0.058368597,-0.45918348,-0.03674044,0.3339664,0.32235542,-0.17706129,-0.36860782,-0.076800264,0.2763701,-0.024637492,0.11080659,-0.04768613,0.07995355,0.14238209,0.31883398,-0.22220032,0.008416657,0.25649527,0.08594046,-0.5552885,-0.2247699,0.020991752,0.1079021,0.4971268,0.30765697,0.25136158,0.1158616,-0.036653213,0.23620811,-0.12221608,-0.40648058,-0.22240542,-0.0058422396,0.025255047,0.07802472,-0.2497918,0.20026568,0.17343466,0.036428273,-0.021376383,0.25634384,-0.097610675,0.22354853,0.37155387,0.34157044,-0.1288109,-0.11598163,0.14441253,0.17012018,-0.038231038,-0.2040147,-0.045643233,0.10641377,0.023629952,0.20082152
RSM3399,0.4473386,-0.09734008,-0.06949846,0.089292,0.07353557,-0.15275562,0.017509898,0.02244038,-0.14522544,-0.06303271,-0.43790033,0.0069081485,0.311322,0.30057803,-0.15510657,-0.36297578,-0.08534822,0.3116463,-0.011801538,0.113797,-0.045748714,0.08287925,0.13405685,0.29353768,-0.20911749,0.016084773,0.27146614,0.0633468,-0.5705805,-0.22602162,0.053962395,0.097200766,0.5094422,0.2841003,0.23398967,0.097330734,-0.047950335,0.25555083,-0.12943974,-0.3945624,-0.2579216,0.02346409,-0.011008231,0.11418303,-0.24244146,0.21231554,0.14569114,0.0768919,-0.011723819,0.27356073,-0.1070034,0.22388451,0.32837704,0.27214172,-0.11813501,-0.099735215,0.1919508,0.20060258,-0.018464694,-0.17864832,-0.029761884,0.096000455,-0.0021753558,0.22246554
RSM3400,0.52462894,-0.0900923,0.17035238,-0.00428961,0.29203755,-0.20624542,0.10829426,0.12323482,0.14561483,0.10060077,-0.4080415,0.16516332,0.031811923,0.33357546,-0.10039493,-0.19572929,-0.18768713,0.4971704,-0.121106215,-0.08724846,0.14353982,0.08358337,0.17751403,0.0013083963,-0.18808009,-0.0765418,0.27493972,-0.0008567003,-0.28739318,-0.09621684,0.38865286,0.06695231,0.244039,0.1672688,-0.06163707,0.05965887,-0.013851908,0.43112373,-0.07458516,-0.18299422,-0.40490612,0.07850605,-0.045133207,-0.012691657,-0.20202412,0.05161247,0.106774636,0.08937798,0.026390355,0.27562293,0.059736315,0.2521172,0.37394017,0.2683806,0.06811787,0.20638159,0.13798922,0.20459229,-0.11909205,-0.18998286,0.018950848,-0.14696707,-0.08383433,0.31280565
RSM3401,0.46392584,-0.09252359,-0.096335605,0.16591708,-0.013506728,-0.19810256,-0.053559836,0.012016175,-0.15259884,-0.08084169,-0.4399736,0.004008521,0.31738782,0.35150006,-0.16845827,-0.37378868,0.029281588,0.27005327,-0.06525571,0.09302709,-0.01365772,0.0379447,0.19546509,0.31145895,-0.2639304,-0.0068220966,0.32086745,0.04710919,-0.455585,-0.29020742,0.01066234,0.057162143,0.43302754,0.29992503,0.25483295,0.13755402,-0.039616138,0.2580047,-0.1336613,-0.42130712,-0.19360164,-0.06444635,0.061426193,0.029877804,-0.15310498,0.22031952,0.18169487,0.020526504,0.038235128,0.24244389,-0.03645093,0.24201538,0.32514346,0.3015723,-0.2193372,-0.12045168,0.13559905,0.17816879,0.0033517356,-0.1962156,-0.06665354,0.13289262,0.04492762,0.21811898
RSM3402,0.46776938,-0.12666045,-0.07143809,0.15046409,-0.02302176,-0.19617869,-0.03339201,0.02205755,-0.17678551,-0.07126098,-0.45001787,-0.038000118,0.32170326,0.3814589,-0.13769418,-0.38353524,0.014045724,0.26283586,-0.05671022,0.09144097,-0.030284747,0.027759347,0.1780626,0.33302224,-0.23143573,-0.013313905,0.27277452,0.08596108,-0.45457307,-0.2580794,0.041243277,0.059613418,0.46601737,0.3123856,0.24789953,0.13514379,-0.0035759958,0.23279835,-0.13285807,-0.42947674,-0.19589026,-0.040068198,0.030837443,0.054210935,-0.19342425,0.24207567,0.16272902,0.02058489,0.042408768,0.2306952,-0.035625458,0.26018023,0.31907013,0.30897516,-0.19710523,-0.13401762,0.16092262,0.17978573,-0.031557497,-0.20402876,-0.043453626,0.1126277,0.04737161,0.20671405
