type,CellV [A^3],Di,Df,Dif,density [g/cm^3],total_SA_volumetric,total_SA_gravimetric,total_POV_volumetric,total_POV_gravimetric,H fraction,He fraction,Li fraction,Be fraction,B fraction,C fraction,N fraction,O fraction,F fraction,Ne fraction,Na fraction,Mg fraction,Al fraction,Si fraction,P fraction,S fraction,Cl fraction,Ar fraction,K fraction,Ca fraction,Sc fraction,Ti fraction,V fraction,Cr fraction,Mn fraction,Fe fraction,Co fraction,Ni fraction,Cu fraction,Zn fraction,Ga fraction,Ge fraction,As fraction,Se fraction,Br fraction,Kr fraction,Rb fraction,Sr fraction,Y fraction,Zr fraction,Nb fraction,Mo fraction,Tc fraction,Ru fraction,Rh fraction,Pd fraction,Ag fraction,Cd fraction,In fraction,Sn fraction,Sb fraction,Te fraction,I fraction,Xe fraction,Cs fraction,Ba fraction,La fraction,Ce fraction,Pr fraction,Nd fraction,Pm fraction,Sm fraction,Eu fraction,Gd fraction,Tb fraction,Dy fraction,Ho fraction,Er fraction,Tm fraction,Yb fraction,Lu fraction,Hf fraction,Ta fraction,W fraction,Re fraction,Os fraction,Ir fraction,Pt fraction,Au fraction,Hg fraction,Tl fraction,Pb fraction,Bi fraction,Po fraction,At fraction,Rn fraction,Fr fraction,Ra fraction,Ac fraction,Th fraction,Pa fraction,U fraction,Np fraction,Pu fraction,Am fraction,Cm fraction,Bk fraction,Cf fraction,Es fraction,Fm fraction,Md fraction,No fraction,Lr fraction,mean AtomicWeight,mean Column,mean Row,range Number,mean Number,range AtomicRadius,mean AtomicRadius,range Electronegativity,mean Electronegativity,avg s valence electrons,avg p valence electrons,avg d valence electrons,avg f valence electrons,frac s valence electrons,frac p valence electrons,frac d valence electrons,frac f valence electrons
RSM2746,4542.28,7.9794,5.83185,7.9636,0.893496,1908.31,2135.779007,0.52474,0.587289,0.2068965517241379,0.0,0.0,0.0,0.0,0.5517241379310345,0.0,0.2068965517241379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0344827586206896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.03976844827586,11.482758620689657,1.862068965517241,24.0,6.0344827586206895,1.15,0.6103448275862069,1.89,2.6272413793103446,1.793103448275862,1.9310344827586208,0.1724137931034483,0.0,0.4601769911504424,0.495575221238938,0.0442477876106194,0.0
RSM3150,3640.93,5.03897,4.14527,5.03897,1.26322,528.234,418.1646902,0.25544,0.202213,0.2962962962962963,0.0,0.0,0.0,0.0,0.4444444444444444,0.074074074074074,0.1481481481481481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.398108148148149,10.407407407407408,1.7777777777777777,28.0,5.7407407407407405,1.1,0.5722222222222223,1.54,2.5903703703703704,1.6666666666666667,1.7037037037037035,0.3703703703703703,0.0,0.4455445544554455,0.4554455445544554,0.099009900990099,0.0
RSM3728,7001.67,8.30102,5.43995,8.30102,0.998622,1591.21,1593.405713,0.48386,0.484528,0.2874251497005988,0.0,0.0,0.0,0.0,0.5029940119760479,0.0239520958083832,0.1437125748502994,0.0,0.0,0.0119760479041916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029940119760479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.606747656047904,10.359281437125748,1.81437125748503,47.0,6.191616766467066,1.55,0.5937125748502995,2.51,2.5438922155688624,1.7005988023952097,1.652694610778443,0.2994011976047904,0.0,0.4655737704918032,0.4524590163934426,0.081967213114754,0.0
RSM2290,2142.02,7.07895,5.43293,7.07895,1.23597,632.564,511.7955937,0.20174,0.163224,0.3508771929824561,0.0,0.0,0.0,0.0,0.4561403508771929,0.175438596491228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0175438596491228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.323459561403508,9.526315789473683,1.6842105263157894,26.0,4.789473684210527,1.1,0.5447368421052631,1.16,2.5014035087719297,1.649122807017544,1.4385964912280702,0.1228070175438596,0.0,0.5136612021857924,0.448087431693989,0.0382513661202185,0.0
RSM0068,522.656,4.44057,3.72721,4.4272,1.56982,475.197,302.7079538,0.26186,0.166809,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.4,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.35257386,11.45,1.85,12.0,6.25,1.0,0.6025,1.83,2.7245,1.75,2.2,0.0,0.0,0.4430379746835443,0.5569620253164557,0.0,0.0
RSM3416,4806.49,6.9387,5.51917,6.92321,1.06823,1298.4,1215.468579,0.40284,0.377109,0.2816901408450704,0.0,0.0,0.0,0.0,0.5352112676056338,0.056338028169014,0.1126760563380281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0140845070422535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.887301408450703,10.591549295774648,1.7605633802816902,47.0,5.464788732394366,1.3,0.5711267605633802,1.75,2.567183098591549,1.7183098591549295,1.6901408450704225,0.1408450704225352,0.0,0.4841269841269841,0.4761904761904761,0.0396825396825396,0.0
RSM1986,2028.4,7.02744,5.38791,7.02744,1.22872,694.182,564.9635393,0.22208,0.180741,0.3137254901960784,0.0,0.0,0.0,0.0,0.4705882352941176,0.196078431372549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0196078431372549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.809722352941176,10.0,1.7254901960784317,25.0,5.019607843137255,1.15,0.5627450980392157,1.21,2.522156862745098,1.6862745098039216,1.5294117647058822,0.1176470588235294,0.0,0.5058823529411764,0.4588235294117646,0.0352941176470588,0.0
RSM3546,4174.05,7.08216,5.70931,7.08216,1.19421,686.802,575.1099053,0.2123,0.177775,0.3137254901960784,0.0,0.0,0.0,0.0,0.4705882352941176,0.196078431372549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0196078431372549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.809722352941176,10.0,1.7254901960784317,25.0,5.019607843137255,1.15,0.5627450980392157,1.21,2.522156862745098,1.6862745098039216,1.5294117647058822,0.1176470588235294,0.0,0.5058823529411764,0.4588235294117646,0.0352941176470588,0.0
RSM0477,3493.27,5.23161,3.83405,5.2282,1.19035,1111.565222,933.8137707,0.39262,0.329835,0.2285714285714285,0.0,0.0,0.0,0.0,0.4,0.0571428571428571,0.2571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.886636,10.971428571428572,2.0,56.0,8.342857142857143,1.7,0.64,2.34,2.644,1.7714285714285714,2.0,0.0571428571428571,0.0,0.462686567164179,0.5223880597014925,0.0149253731343283,0.0
RSM3317,8107.54,5.10112,3.76343,4.43149,1.37664,573.761,416.7836181,0.30064,0.218387,0.3636363636363636,0.0,0.0,0.0,0.0,0.4090909090909091,0.1818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.729764545454543,9.318181818181818,1.7727272727272727,46.0,6.227272727272728,1.35,0.5681818181818182,1.11,2.483636363636364,1.5909090909090908,1.3636363636363635,0.4545454545454545,0.0,0.4666666666666666,0.3999999999999999,0.1333333333333333,0.0
RSM4337,26537.3,33.36968,31.81617,33.34014,0.55548,1367.59,2461.996832,0.7931,1.42777,0.2886597938144329,0.0,0.0,0.0,0.0,0.4948453608247423,0.0412371134020618,0.1237113402061855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0103092783505154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0103092783505154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0309278350515463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.252819793814432,10.195876288659791,1.865979381443299,71.0,7.206185567010309,1.3,0.5922680412371134,2.14,2.5394845360824747,1.711340206185567,1.6597938144329898,0.1237113402061855,0.4329896907216495,0.4356955380577428,0.4225721784776903,0.0314960629921259,0.1102362204724409
RSM0897,4639.58,14.46967,11.94118,14.45544,0.429595,1889.56,4398.468325,0.78922,1.83713,0.1935483870967742,0.0,0.0,0.0,0.0,0.5376344086021505,0.086021505376344,0.1397849462365591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043010752688172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.905846451612902,11.763440860215054,1.89247311827957,29.0,6.43010752688172,1.1,0.6225806451612903,1.79,2.61010752688172,1.8064516129032255,1.89247311827957,0.4301075268817204,0.0,0.4375,0.4583333333333333,0.1041666666666666,0.0
RSM0360,3529.75,10.8747,9.02495,10.86921,0.338372,2321.76,6861.560649,0.83642,2.4719,0.2580645161290322,0.0,0.0,0.0,0.0,0.5161290322580645,0.032258064516129,0.1612903225806451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032258064516129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.600594193548387,10.935483870967742,1.8064516129032255,29.0,5.838709677419355,1.1,0.5870967741935483,1.79,2.59,1.7419354838709675,1.7741935483870968,0.3225806451612903,0.0,0.453781512605042,0.4621848739495798,0.0840336134453781,0.0
RSM4006,4786.08,5.06694,2.95292,5.06546,1.29475,198.784,153.5307975,0.11426,0.0882488,0.3582089552238806,0.0,0.0,0.0,0.0,0.5074626865671642,0.0298507462686567,0.0895522388059701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0149253731343283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.282748656716418,9.522388059701491,1.671641791044776,29.0,4.776119402985074,1.1,0.5380597014925372,1.79,2.5055223880597013,1.6417910447761197,1.462686567164179,0.1492537313432835,0.0,0.5045871559633027,0.4495412844036697,0.0458715596330275,0.0
RSM3589,7376.67,6.57121,5.40028,5.95167,1.35328,2004.71,1481.371187,0.53592,0.396015,0.1538461538461538,0.0,0.0,0.0,0.0,0.4615384615384615,0.0,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0769230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.26836,12.461538461538462,2.076923076923077,47.0,9.076923076923077,1.3,0.6653846153846154,1.75,2.703846153846154,1.8461538461538465,2.1538461538461537,0.7692307692307693,0.0,0.3870967741935484,0.4516129032258064,0.1612903225806451,0.0
RSM0065,645.159,4.16035,3.10206,4.16035,1.93416,120.311,62.20323034,0.1279,0.0661269,0.1538461538461538,0.0,0.0,0.0,0.0,0.4615384615384615,0.0,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0769230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.26836,12.461538461538462,2.076923076923077,47.0,9.076923076923077,1.3,0.6653846153846154,1.75,2.703846153846154,1.8461538461538465,2.1538461538461537,0.7692307692307693,0.0,0.3870967741935484,0.4516129032258064,0.1612903225806451,0.0
RSM1396,1659.41,3.81421,2.96104,3.78648,1.8271,3.91073,2.140402824,0.0,0.0,0.2333333333333333,0.0,0.0,0.0,0.0,0.5,0.0,0.2333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.215396000000002,11.066666666666666,1.9,63.0,7.233333333333333,1.55,0.6083333333333333,2.24,2.631,1.7666666666666666,1.9333333333333331,0.0333333333333333,0.2333333333333333,0.4453781512605042,0.4873949579831932,0.0084033613445378,0.0588235294117647
RSM0040,674.83,5.14269,4.75945,5.14269,1.14921,1382.99,1203.426702,0.49326,0.429218,0.2352941176470588,0.0,0.0,0.0,0.0,0.1176470588235294,0.5882352941176471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0588235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.735303529411764,11.411764705882351,1.8823529411764703,29.0,6.823529411764706,1.1,0.6029411764705882,1.39,2.7029411764705884,1.7647058823529411,2.0,0.5882352941176471,0.0,0.4054054054054054,0.4594594594594595,0.1351351351351351,0.0
RSM1279,4516.15,5.68466,5.22417,5.68466,1.23934,1580.73,1275.461133,0.46962,0.378928,0.2982456140350877,0.0,0.0,0.0,0.0,0.4210526315789473,0.0701754385964912,0.1578947368421052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.783266315789472,10.403508771929824,1.8596491228070176,47.0,7.105263157894737,1.3,0.5912280701754385,1.75,2.575263157894737,1.7017543859649122,1.6842105263157894,0.5263157894736842,0.0,0.4349775784753363,0.4304932735426008,0.1345291479820627,0.0
RSM1225,4255.2,5.41853,4.65091,5.41146,1.04463,1282.9521,1228.140203,0.43122,0.4127976,0.2857142857142857,0.0,0.0,0.0,0.0,0.4285714285714285,0.0714285714285714,0.1607142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0535714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.950345982142858,10.303571428571429,1.8214285714285716,24.0,5.982142857142857,1.15,0.5892857142857143,1.89,2.574464285714285,1.7142857142857142,1.7142857142857142,0.2678571428571428,0.0,0.4637681159420289,0.4637681159420289,0.072463768115942,0.0
RSM0821,1407.7,4.34972,2.76546,4.31289,1.96709,223.952,113.8493917,0.21956,0.111617,0.2272727272727272,0.0,0.0,0.0,0.0,0.5,0.0,0.1818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.94960909090909,11.136363636363637,2.0454545454545454,46.0,8.954545454545455,1.35,0.6613636363636363,1.51,2.5759090909090907,1.681818181818182,1.7272727272727273,0.9090909090909092,0.0,0.3894736842105263,0.3999999999999999,0.2105263157894736,0.0
