type,mc_CRY-chi-0-all,mc_CRY-chi-1-all,mc_CRY-chi-2-all,mc_CRY-chi-3-all,mc_CRY-Z-0-all,mc_CRY-Z-1-all,mc_CRY-Z-2-all,mc_CRY-Z-3-all,mc_CRY-I-0-all,mc_CRY-I-1-all,mc_CRY-I-2-all,mc_CRY-I-3-all,mc_CRY-T-0-all,mc_CRY-T-1-all,mc_CRY-T-2-all,mc_CRY-T-3-all,mc_CRY-S-0-all,mc_CRY-S-1-all,mc_CRY-S-2-all,mc_CRY-S-3-all,D_mc_CRY-chi-0-all,D_mc_CRY-chi-1-all,D_mc_CRY-chi-2-all,D_mc_CRY-chi-3-all,D_mc_CRY-Z-0-all,D_mc_CRY-Z-1-all,D_mc_CRY-Z-2-all,D_mc_CRY-Z-3-all,D_mc_CRY-I-0-all,D_mc_CRY-I-1-all,D_mc_CRY-I-2-all,D_mc_CRY-I-3-all,D_mc_CRY-T-0-all,D_mc_CRY-T-1-all,D_mc_CRY-T-2-all,D_mc_CRY-T-3-all,D_mc_CRY-S-0-all,D_mc_CRY-S-1-all,D_mc_CRY-S-2-all,D_mc_CRY-S-3-all,f-lig-chi-0,f-lig-chi-1,f-lig-chi-2,f-lig-chi-3,f-lig-Z-0,f-lig-Z-1,f-lig-Z-2,f-lig-Z-3,f-lig-I-0,f-lig-I-1,f-lig-I-2,f-lig-I-3,f-lig-T-0,f-lig-T-1,f-lig-T-2,f-lig-T-3,f-lig-S-0,f-lig-S-1,f-lig-S-2,f-lig-S-3,lc-chi-0-all,lc-chi-1-all,lc-chi-2-all,lc-chi-3-all,lc-Z-0-all,lc-Z-1-all,lc-Z-2-all,lc-Z-3-all,lc-I-0-all,lc-I-1-all,lc-I-2-all,lc-I-3-all,lc-T-0-all,lc-T-1-all,lc-T-2-all,lc-T-3-all,lc-S-0-all,lc-S-1-all,lc-S-2-all,lc-S-3-all,lc-alpha-0-all,lc-alpha-1-all,lc-alpha-2-all,lc-alpha-3-all,D_lc-chi-0-all,D_lc-chi-1-all,D_lc-chi-2-all,D_lc-chi-3-all,D_lc-Z-0-all,D_lc-Z-1-all,D_lc-Z-2-all,D_lc-Z-3-all,D_lc-I-0-all,D_lc-I-1-all,D_lc-I-2-all,D_lc-I-3-all,D_lc-T-0-all,D_lc-T-1-all,D_lc-T-2-all,D_lc-T-3-all,D_lc-S-0-all,D_lc-S-1-all,D_lc-S-2-all,D_lc-S-3-all,D_lc-alpha-0-all,D_lc-alpha-1-all,D_lc-alpha-2-all,D_lc-alpha-3-all,func-chi-0-all,func-chi-1-all,func-chi-2-all,func-chi-3-all,func-Z-0-all,func-Z-1-all,func-Z-2-all,func-Z-3-all,func-I-0-all,func-I-1-all,func-I-2-all,func-I-3-all,func-T-0-all,func-T-1-all,func-T-2-all,func-T-3-all,func-S-0-all,func-S-1-all,func-S-2-all,func-S-3-all,func-alpha-0-all,func-alpha-1-all,func-alpha-2-all,func-alpha-3-all,D_func-chi-0-all,D_func-chi-1-all,D_func-chi-2-all,D_func-chi-3-all,D_func-Z-0-all,D_func-Z-1-all,D_func-Z-2-all,D_func-Z-3-all,D_func-I-0-all,D_func-I-1-all,D_func-I-2-all,D_func-I-3-all,D_func-T-0-all,D_func-T-1-all,D_func-T-2-all,D_func-T-3-all,D_func-S-0-all,D_func-S-1-all,D_func-S-2-all,D_func-S-3-all,D_func-alpha-0-all,D_func-alpha-1-all,D_func-alpha-2-all,D_func-alpha-3-all
RSM4349,2.8561,34.8816,23.91913333,58.86833333,2304.0,2304.0,4416.0,3904.0,1,6.0,6.0,11.33333333,36.0,80.0,132.0,168.0,2.1904,6.4824,8.238666667,12.5208,0,-10.5,-4.013333333,-15.68,0,240.0,196.0,462.6666667,0,0,0,0,0,22.66666667,14.0,40.0,0,4.5,3.313333333,8.313333333,251.1141,518.364,846.4056,1083.363,1149.0,2412.0,3768.0,4326.0,36.0,78.0,126.0,168.0,204.0,522.0,798.0,960.0,16.8804,40.3326,62.8878,77.652,11.8336,8.772,20.6056,17.544,64.0,48.0,112.0,96.0,1,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5329,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0,0.89,0.89,1.78,0,2.0,2.0,4.0,0,0,0,0,0,-2.0,-2.0,-4.0,0,-0.04,-0.04,-0.08,0,-6.0,-6.0,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
RSM3865,2.7225,21.384,26.862,52.272,900.0,900.0,1140.0,1980.0,1,4.0,6.0,12.0,16.0,40.0,72.0,120.0,1.7161,3.8776,5.9998,10.9516,0,-6.36,-6.38,-11.88,0,90.0,142.0,294.0,0,0,0,0,0,6.0,6.0,18.0,0,2.28,3.28,7.36,144.2329,298.2577,476.7052,513.9755,559.0,1180.0,1702.0,1670.0,22.0,45.0,74.0,79.0,119.0,285.0,388.0,413.0,8.759,20.8761,30.5678,32.5327,10.5376,12.8828,25.2748,26.556,56.5,69.5,122.5,100.5,1,1.5,3.0,3.5,2.5,7.5,13.0,13.0,0.5477,0.85105,1.5525,1.55585,41.425,99.135,186.07,193.46,0,0.69,1.6,2.64,0,1.5,5.5,12.0,0,0,0,0,0,-2.0,-2.5,-2.0,0,-0.03,0.14,0.51,0,-4.95,-7.4,-5.55,10.5376,16.2268,21.9308,26.556,56.5,73.0,119.0,100.5,1.0,2.0,2.5,3.5,5.0,10.5,17.0,18.0,0.5477,0.9898,1.41375,1.55585,41.425,115.785,169.42,193.46,0,1.11,1.18,2.64,0,4.5,2.5,12.0,0,0,0,0,0,0.5,-1.5,0.5,0,0.16,-0.05,0.51,0,-3.5,-8.85,-5.55
RSM0686,1.2544,34.6752,18.3904,28.6944,3364.0,4176.0,5452.0,3480.0,1,9.0,7.0,9.0,81.0,216.0,243.0,216.0,2.6569,10.7091,10.1875,11.1003,0,-20.88,-8.58,-15.54,0,450.0,312.0,462.0,0,0,0,0,0,57.0,36.0,57.0,0,8.1,5.16,7.86,271.0833,558.297,887.2566,1008.2814,1917.0,3348.0,5424.0,5694.0,39.0,84.0,132.0,156.0,216.0,540.0,780.0,792.0,20.0016,46.2,71.0652,76.1472,11.8336,8.772,20.6056,17.6472,64.0,48.0,112.0,176.0,1,1.0,2.0,2.0,1.0,3.0,4.0,5.0,0.5329,0.5621,1.095,1.3067,28.09,59.89,87.98,162.71,0,0.89,0.89,1.75,0,2.0,2.0,-6.0,0,0,0,0,0,-2.0,-2.0,-3.0,0,-0.04,-0.04,-0.33,0,-6.0,-6.0,-20.1,6.6564,13.158,26.316,42.2604,256.0,192.0,384.0,480.0,1.0,2.0,4.0,6.0,4.0,12.0,24.0,20.0,1.0404,1.5708,3.1416,3.8148,376.36,438.44,876.88,818.68,0,0.06,0.12,-0.9,0,20.0,40.0,66.0,0,0,0,0,0,-2.0,-4.0,2.0,0,0.5,1.0,2.38,0,16.2,32.4,74.2
RSM2529,0.6724,21.52226667,16.64873333,42.06873333,1369.0,2577.666667,4748.333333,4625.0,1,8.0,9.666666667,16.66666667,68.66666667,239.6666667,302.0,397.0,4.41,12.621,20.377,26.18,0,-19.68666667,-12.37666667,-37.63666667,0,226.3333333,229.3333333,491.6666667,0,0,0,0,0,41.66666667,39.66666667,81.33333333,0,10.79,10.59666667,22.53333333,144.9555,266.4402,431.9828,481.091,896.5,1812.0,2234.0,2196.0,18.5,37.0,57.0,68.0,94.0,225.0,303.0,320.0,9.00415,20.2313,29.0341,31.692,11.03236667,14.39445476,23.48721429,21.78154762,93.71428571,147.2380952,146.2857143,125.1428571,1,1.702380952,2.380952381,2.702380952,4.035714286,7.821428571,9.130952381,12.77380952,0.611441667,1.07619881,1.376164286,1.461432143,81.98892857,154.3189286,157.8402381,211.065119,0,0.641428571,0.899285714,2.064404762,0,4.80952381,5.095238095,13.0952381,0,0,0,0,0,-0.047619048,-1.297619048,-1.666666667,0,0.13,0.037380952,0.29047619,0,-0.166666667,-3.492857143,-3.761904762,5.9168,4.4376,16.2196,8.772,32.0,64.0,88.0,48.0,0.5,0.5,1.5,1.0,0.5,2.0,2.5,3.0,0.26645,0.3723,0.81395,0.5621,14.045,51.41,58.035,59.89,0,0.43,0.445,0.89,0,-4.0,1.0,2.0,0,0,0,0,0,-1.5,-1.0,-2.0,0,-0.145,-0.02,-0.04,0,-7.05,-3.0,-6.0
RSM3434,1.2544,28.8288,11.424,24.8416,3364.0,3480.0,1392.0,3016.0,1,8.0,4.0,8.0,64.0,160.0,96.0,160.0,2.6569,9.6496,5.0204,9.9104,0,-16.78,-5.72,-13.22,0,404.0,208.0,412.0,0,0,0,0,0,44.0,20.0,44.0,0,7.12,3.44,6.96,454.8407,982.402,1560.3546,2047.144,1862.0,4156.0,6156.0,6904.0,71.0,152.0,242.0,328.0,394.0,1000.0,1478.0,1736.0,30.3055,74.2292,112.3834,136.9008,10.500825,12.590625,18.70545,19.21425,57.0,69.0,102.0,93.0,1,1.5,2.0,2.5,3.0,6.0,7.5,10.5,0.5479,0.85085,1.1177,1.28205,52.99,106.785,129.83,179.105,0,0.2225,0.6675,1.51,0,0.5,1.5,5.5,0,0,0,0,0,-0.5,-1.5,-2.0,0,-0.01,-0.03,0.14,0,-1.5,-4.5,-5.6,11.1856,14.285,27.0822,36.71,60.25,69.5,147.0,147.5,1.0,1.75,3.0,4.75,3.75,10.25,17.75,24.25,0.5403,0.922225,1.6875,2.193175,34.7575,113.595,191.415,271.1775,0,1.345,1.4025,3.64,0,4.0,3.0,15.25,0,0,0,0,0,-1.0,-1.25,0.5,0,0.045,-0.06,0.57,0,-7.225,-10.35,-10.3
RSM3268,2.5921,27.692,17.6295,75.9115,169.0,520.0,975.0,1430.0,1,5.0,5.0,15.0,25.0,50.0,100.0,195.0,1.5876,4.599,6.678,14.049,0,-9.15,-2.9,-23.0,0,25.0,-10.0,85.0,0,0,0,0,0,15.0,5.0,36.0,0,2.65,1.0,7.75,286.0407,538.8798,1009.6818,1231.539,1701.0,3792.0,4326.0,4236.0,42.0,84.0,150.0,186.0,234.0,576.0,780.0,1014.0,17.7459,43.2228,64.8438,76.5822,11.8336,7.5336,32.4392,31.476,64.0,120.0,176.0,72.0,1,1.0,3.0,4.0,1.0,4.0,7.0,6.0,0.5329,0.7738,1.6279,1.3724,28.09,132.5,116.07,131.44,0,1.25,0.89,4.61,0,-7.0,2.0,23.0,0,0,0,0,0,-3.0,-4.0,-2.0,0,-0.33,-0.04,1.04,0,-19.7,-6.0,-3.6,8.817528571,19.62775714,27.12461429,19.52957143,133.0,264.8571429,158.4285714,114.8571429,1.0,2.714285714,3.428571429,2.714285714,8.714285714,18.57142857,16.42857143,15.42857143,0.786057143,1.902614286,1.784285714,1.368071429,283.9085714,377.3642857,332.04,307.03,0,-0.515714286,0.341428571,1.794285714,0,11.85714286,23.0,17.85714286,0,0,0,0,0,2.571428571,3.714285714,1.0,0,0.514285714,0.988571429,0.688571429,0,20.28571429,28.8,9.342857143
RSM0022,1.44,36.084,16.74,37.512,3969.0,4410.0,5859.0,4347.0,1,9.0,6.0,11.0,81.0,216.0,216.0,252.0,2.8224,11.1048,9.2904,13.2888,0,-19.27,-6.75,-18.06,0,497.0,285.0,624.0,0,0,0,0,0,57.0,30.0,71.0,0,8.51,4.55,10.57,83.0244,131.631,188.4004,175.845,402.0,624.0,832.0,546.0,10.0,18.0,24.0,24.0,42.0,90.0,88.0,64.0,4.777,9.1938,11.2792,9.2568,11.24125556,10.46916667,19.66192222,15.87027778,60.88888889,57.33333333,104.2222222,54.44444444,1,1.222222222,2.0,2.0,1.888888889,4.333333333,4.888888889,4.888888889,0.539566667,0.690433333,1.070866667,0.837266667,39.15666667,80.73222222,98.04222222,94.27333333,0,0.593333333,0.83,1.932222222,0,1.333333333,2.333333333,8.555555556,0,0,0,0,0,-1.333333333,-1.555555556,-1.555555556,0,-0.026666667,0.008888889,0.328888889,0,-4.0,-4.577777778,-3.866666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
RSM0386,1.21,25.509,14.025,31.581,4225.0,3510.0,1950.0,4095.0,1,7.0,5.0,10.0,49.0,112.0,105.0,168.0,2.8224,8.652,6.468,11.9952,0,-15.49,-7.25,-17.71,0,401.0,295.0,587.0,0,0,0,0,0,33.0,20.0,46.0,0,6.61,4.55,9.66,83.0244,131.631,188.4004,175.845,402.0,624.0,832.0,546.0,10.0,18.0,24.0,24.0,42.0,90.0,88.0,64.0,4.777,9.1938,11.2792,9.2568,11.24125556,10.46916667,19.66192222,15.87027778,60.88888889,57.33333333,104.2222222,54.44444444,1,1.222222222,2.0,2.0,1.888888889,4.333333333,4.888888889,4.888888889,0.539566667,0.690433333,1.070866667,0.837266667,39.15666667,80.73222222,98.04222222,94.27333333,0,0.593333333,0.83,1.932222222,0,1.333333333,2.333333333,8.555555556,0,0,0,0,0,-1.333333333,-1.555555556,-1.555555556,0,-0.026666667,0.008888889,0.328888889,0,-4.0,-4.577777778,-3.866666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
RSM0381,1.4884,25.1808,15.555,32.3422,1521.0,1872.0,1170.0,2418.0,1,6.0,5.0,9.0,36.0,72.0,90.0,138.0,2.6569,7.1394,6.2755,11.0351,0,-13.32,-6.65,-15.53,0,186.0,165.0,289.0,0,0,0,0,0,24.0,15.0,31.0,0,5.4,4.3,7.9,83.0244,131.631,188.4004,175.845,402.0,624.0,832.0,546.0,10.0,18.0,24.0,24.0,42.0,90.0,88.0,64.0,4.777,9.1938,11.2792,9.2568,11.8336,8.772,20.6056,16.34,64.0,48.0,112.0,56.0,1,1.0,2.0,2.0,1.0,3.0,4.0,4.0,0.5329,0.5621,1.095,0.8322,28.09,59.89,87.98,83.74,0,0.89,0.89,2.13,0,2.0,2.0,9.0,0,0,0,0,0,-2.0,-2.0,-2.0,0,-0.04,-0.04,0.32,0,-6.0,-6.0,-5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
RSM0374,1.5376,28.7556,15.81,35.6004,4624.0,3672.0,2040.0,4284.0,1,7.0,5.0,10.0,49.0,112.0,105.0,168.0,2.7225,8.4975,6.3525,11.781,0,-14.51,-6.55,-16.31,0,422.0,310.0,617.0,0,0,0,0,0,33.0,20.0,46.0,0,6.4,4.4,9.36,83.0244,131.631,188.4004,175.845,402.0,624.0,832.0,546.0,10.0,18.0,24.0,24.0,42.0,90.0,88.0,64.0,4.777,9.1938,11.2792,9.2568,11.24125556,10.46916667,19.66192222,15.87027778,60.88888889,57.33333333,104.2222222,54.44444444,1,1.222222222,2.0,2.0,1.888888889,4.333333333,4.888888889,4.888888889,0.539566667,0.690433333,1.070866667,0.837266667,39.15666667,80.73222222,98.04222222,94.27333333,0,0.593333333,0.83,1.932222222,0,1.333333333,2.333333333,8.555555556,0,0,0,0,0,-1.333333333,-1.555555556,-1.555555556,0,-0.026666667,0.008888889,0.328888889,0,-4.0,-4.577777778,-3.866666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
RSM0380,1.6129,26.2128,16.1925,33.6677,5041.0,3408.0,2130.0,4402.0,1,6.0,5.0,9.0,36.0,72.0,90.0,138.0,2.6244,7.0956,6.237,10.9674,0,-13.02,-6.4,-15.08,0,378.0,325.0,577.0,0,0,0,0,0,24.0,15.0,31.0,0,5.34,4.25,7.81,83.0244,131.631,188.4004,175.845,402.0,624.0,832.0,546.0,10.0,18.0,24.0,24.0,42.0,90.0,88.0,64.0,4.777,9.1938,11.2792,9.2568,11.8336,8.772,20.6056,16.34,64.0,48.0,112.0,56.0,1,1.0,2.0,2.0,1.0,3.0,4.0,4.0,0.5329,0.5621,1.095,0.8322,28.09,59.89,87.98,83.74,0,0.89,0.89,2.13,0,2.0,2.0,9.0,0,0,0,0,0,-2.0,-2.0,-2.0,0,-0.04,-0.04,0.32,0,-6.0,-6.0,-5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
RSM3044,3.61,31.16,34.846,57.969,841.0,1102.0,1247.0,1827.0,1,5.0,7.0,11.0,25.0,60.0,110.0,145.0,1.9044,5.0922,7.4106,10.3914,0,-6.9,-5.04,-9.61,0,107.0,160.0,256.0,0,0,0,0,0,13.0,13.0,26.0,0,3.21,4.29,7.65,183.07935,367.4647,610.0799,685.9498,693.0,1408.0,2039.0,2089.0,27.5,55.0,94.0,102.0,149.0,355.0,458.0,491.0,10.56155,24.8339,36.5102,39.6286,10.2136,13.7243,27.5773,35.9511,54.625,74.0,131.125,131.25,1,1.625,3.375,4.5,2.875,8.875,15.875,15.625,0.5514,0.9251625,1.7371375,1.923675,44.75875,112.55375,216.88625,214.25,0,0.70125,1.7775,2.70875,0,1.5,6.375,14.75,0,0,0,0,0,-2.125,-2.875,-1.25,0,-0.03,0.185,0.7675,0,-5.175,-7.75,-0.5125,4.6208,11.8408,11.628,17.784,24.5,49.0,63.0,52.5,0.5,1.5,1.5,2.5,4.5,9.0,15.0,16.5,0.28125,0.70875,0.86625,0.99375,27.38,85.84,125.43,133.57,0,0.665,0.735,1.75,0,3.5,1.5,10.0,0,0,0,0,0,1.5,-0.5,2.0,0,0.18,-0.03,0.55,0,-0.5,-5.85,0.45
RSM3990,3.5344,30.832,40.5704,69.6728,729.0,1026.0,1755.0,1890.0,1,5.0,9.0,14.0,25.0,70.0,125.0,160.0,1.5876,4.6494,8.3412,11.4156,0,-7.0,-4.66,-10.74,0,97.0,178.0,308.0,0,0,0,0,0,11.0,20.0,38.0,0,2.61,4.72,8.58,160.149,324.8039,509.2783,611.3075,658.5,1358.0,1855.0,1820.0,23.5,48.0,77.0,97.0,125.0,308.0,422.0,445.0,9.81635,22.8876,33.2957,36.7341,10.5376,12.138,24.7428,19.336,56.5,66.0,105.0,76.0,1,1.5,3.0,2.5,2.5,7.5,10.0,8.0,0.5477,0.85855,1.4025,1.12835,41.425,113.565,160.91,135.0,0,0.935,1.775,1.975,0,2.0,8.0,8.5,0,0,0,0,0,-2.0,-1.0,-1.5,0,-0.04,0.34,0.33,0,-6.9,-4.0,-5.05,5.4848,8.263733333,9.452533333,10.66133333,29.5,44.33333333,51.33333333,48.33333333,0.5,0.833333333,1.0,1.333333333,1.833333333,3.5,4.333333333,6.0,0.271383333,0.46125,0.5575,0.659733333,18.49,40.08333333,57.2,78.9,0,0.081666667,0.46,1.036666667,0,0.166666667,1.0,3.666666667,0,0,0,0,0,0.0,-0.666666667,-0.666666667,0,-0.003333333,-0.02,0.093333333,0,-0.65,-3.3,-4.333333333
RSM4490,3.61,26.144,19.38,45.524,841.0,928.0,696.0,1624.0,1,4.0,4.0,8.0,16.0,32.0,48.0,80.0,1.9044,4.0296,4.2504,8.28,0,-6.16,-2.6,-8.76,0,84.0,92.0,176.0,0,0,0,0,0,8.0,4.0,12.0,0,2.6,2.44,5.04,662.6992,1400.9952,2237.4438,2791.371,3010.0,6492.0,9852.0,10668.0,94.0,204.0,324.0,420.0,528.0,1338.0,1992.0,2268.0,43.7646,104.694,159.9216,189.0408,11.8336,8.772,20.6056,17.544,64.0,48.0,112.0,96.0,1,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5329,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0,0.89,0.89,1.78,0,2.0,2.0,4.0,0,0,0,0,0,-2.0,-2.0,-4.0,0,-0.04,-0.04,-0.08,0,-6.0,-6.0,-12.0,9.2416,20.39232,30.80736,37.62,49.0,109.2,157.5,151.2,1.0,2.4,3.9,5.1,6.0,15.9,27.0,29.1,0.5625,1.368,2.15325,2.40525,54.76,166.056,293.706,335.886,0,0.588,1.722,3.129,0,1.2,4.8,14.1,0,0,0,0,0,-0.3,-0.9,1.2,0,-0.024,0.054,0.618,0,-4.68,-10.83,-7.65
RSM2619,2.7225,18.876,21.0375,44.49225,900.0,795.0,900.0,1515.0,1,3.5,5.0,10.0,12.5,30.5,54.0,75.5,1.7161,3.38635,5.0435,8.3709,0,-5.665,-4.5,-10.465,0,78.5,120.0,249.5,0,0,0,0,0,4.0,3.0,15.0,0,2.0,2.7,6.71,243.01312,528.1254,838.59768,1009.4124,995.2,2246.4,3247.2,3266.4,37.6,80.4,127.2,160.8,207.6,522.0,760.8,823.2,16.04472,39.16836,58.49688,65.62488,10.7968,11.4648,24.5112,16.3024,58.0,62.4,109.2,77.2,1,1.4,2.8,2.0,2.2,6.6,8.8,6.8,0.54474,0.79926,1.335,1.01652,38.758,102.83,134.78,118.636,0,0.926,1.402,1.6,0,2.0,6.4,5.2,0,0,0,0,0,-2.0,-1.2,-2.4,0,-0.04,0.272,0.096,0,-6.72,-2.84,-7.6,10.7968,14.5656,30.77664,29.8608,58.0,79.2,149.1,118.5,1.0,1.8,3.6,3.9,4.2,12.6,19.5,18.9,0.54474,1.03026,1.8585,1.78377,38.758,136.278,214.626,222.162,0,1.122,1.773,2.916,0,2.4,6.3,12.6,0,0,0,0,0,-1.2,0.3,0.6,0,-0.048,0.174,0.498,0,-8.28,-7.71,-7.53
RSM3812,3.6309,15.963475,17.897375,17.61875,1825.75,707.75,793.75,3730.5,1,3.0,3.5,4.5,12.0,27.0,36.0,50.0,1.619425,2.87825,3.3714,5.4442,0,-2.8675,-2.9825,-1.09,0,89.75,100.25,45.0,0,0,0,0,0,5.5,7.0,8.0,0,1.52,1.75,1.36,43.22061667,80.376,104.3383333,125.9778333,185.1666667,342.0,369.3333333,371.3333333,6.666666667,12.33333333,16.66666667,21.0,29.0,69.66666667,96.66666667,105.6666667,3.0052,6.034233333,7.387266667,8.233433333,8.100308333,9.044,4.813333333,3.521333333,43.58333333,49.0,16.33333333,9.333333333,1,1.166666667,0.666666667,0.5,1.5,2.833333333,2.666666667,1.666666667,0.575166667,0.67375,0.285,0.18875,85.1475,97.55666667,38.97333333,25.03666667,0,0.163333333,0.443333333,0.361666667,0,0.333333333,2.333333333,2.166666667,0,0,0,0,0,-0.333333333,0.0,0.166666667,0,-0.006666667,0.12,0.123333333,0,-1.3,-0.333333333,0.316666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
RSM0891,1.44,31.956,16.74,42.06,3969.0,3906.0,5859.0,5166.0,1,8.0,6.0,12.0,64.0,160.0,184.0,256.0,2.8224,9.8784,9.2904,15.1872,0,-17.03,-6.75,-20.65,0,442.0,285.0,674.0,0,0,0,0,0,44.0,25.0,64.0,0,7.56,4.55,11.12,336.7832,638.418,1026.2412,1287.781,1640.0,3120.0,4848.0,5596.0,44.0,92.0,144.0,190.0,236.0,588.0,864.0,1054.0,21.7196,48.8796,74.0624,92.1006,11.07201429,10.95407143,19.5198,18.49842857,60.0,60.0,106.2857143,94.28571429,1,1.285714286,2.0,2.285714286,2.142857143,4.714285714,6.0,8.571428571,0.541471429,0.7271,1.107971429,1.2144,42.31857143,86.68714286,111.8942857,153.68,0,0.508571429,0.762857143,1.625714286,0,1.142857143,1.714285714,4.857142857,0,0,0,0,0,-1.142857143,-1.714285714,-2.857142857,0,-0.022857143,-0.034285714,0.045714286,0,-3.428571429,-5.142857143,-8.342857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
RSM0890,1.21,26.488,15.235,32.945,4225.0,3640.0,6175.0,4550.0,1,7.0,6.0,10.0,49.0,112.0,154.0,175.0,2.8224,8.5848,9.2904,12.6,0,-16.38,-7.25,-18.95,0,399.0,295.0,580.0,0,0,0,0,0,33.0,20.0,45.0,0,6.65,4.55,9.3,336.7832,638.418,1026.2412,1287.781,1640.0,3120.0,4848.0,5596.0,44.0,92.0,144.0,190.0,236.0,588.0,864.0,1054.0,21.7196,48.8796,74.0624,92.1006,11.8336,8.772,20.6056,17.544,64.0,48.0,112.0,96.0,1,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5329,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0,0.89,0.89,1.78,0,2.0,2.0,4.0,0,0,0,0,0,-2.0,-2.0,-4.0,0,-0.04,-0.04,-0.08,0,-6.0,-6.0,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
RSM0888,1.44,28.896,16.74,35.94,4096.0,3584.0,6016.0,4480.0,1,7.0,6.0,10.0,49.0,112.0,154.0,175.0,2.8561,8.6359,9.3626,12.675,0,-15.68,-6.75,-17.95,0,392.0,290.0,570.0,0,0,0,0,0,33.0,20.0,45.0,0,6.72,4.6,9.4,336.7832,638.418,1026.2412,1287.781,1640.0,3120.0,4848.0,5596.0,44.0,92.0,144.0,190.0,236.0,588.0,864.0,1054.0,21.7196,48.8796,74.0624,92.1006,11.8336,8.772,20.6056,17.544,64.0,48.0,112.0,96.0,1,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5329,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0,0.89,0.89,1.78,0,2.0,2.0,4.0,0,0,0,0,0,-2.0,-2.0,-4.0,0,-0.04,-0.04,-0.08,0,-6.0,-6.0,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
